"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","38316982-d7bc-48b8-8ed3-d12baeacb6d8","","","","","","SQ1381649","Size","6","","","","","62.00","0.00","No","0","","","0.0","0.0","0.0","0.0","",""
"","2a99091e-47e7-4868-ac7d-bf650cebe684","","","","","","SQ0511820","Size","7","","","","","62.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","a9a8a895-c2c3-45e9-9102-6134d1b162ff","","","","","","SQ8334236","Size","8","","","","","62.00","0.00","No","0","","","0.0","0.0","0.0","0.0","",""
"","e67aa920-25c6-4fb3-9838-b00705ae5565","","","","","","SQ5377237","Size","9","","","","","62.00","0.00","No","0","","","0.0","0.0","0.0","0.0","",""
"","6350b337-a1c6-45e6-9089-23ae9627cb30","","","","","","SQ6977172","Size","10","","","","","62.00","0.00","No","0","","","0.0","0.0","0.0","0.0","",""
"53ca938be4b0efb67d6c838e","d0fbc518-a772-45e6-9afd-cbb81cbddf85","PHYSICAL","archives","twin-cinder-blocks-necklacd","Twin Cinder Blocks","<p>Twin Cinder Blocks necklace pays homage to being a city dweller. City folk can represent the beauty of the concrete jungle through this iconic form.&nbsp;</p><p> </p><p><strong>Materials:&nbsp;cast concrete,&nbsp;resin sealant, gold-fill chain</strong></p><p><strong>Measurements:&nbsp;1""L x 3/4""W,&nbsp;18"" chain</strong></p>","SQ6208408","Out-of-stock","CUSTOM","","","","","45.00","0.00","No","Unlimited","small objects, concrete","concrete jewelry, mold-made, urban, architectural, modern casual","0.1","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/53ca9527e4b0640068f427f8/1449032196281/IMG_2611.JPG https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/56410db5e4b0ad25ec7e8353/1449032196237/twincind.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/56410dbde4b0ad25ec7e83ca/1449032196231/twincind.body.jpg"
"53d94066e4b0e2c24f49b6e7","10faf60c-e355-4924-9a76-239d8bb874cf","PHYSICAL","archives","double-talon-necklace","Double Talon Necklace","<p>This beautiful piece is hand forged with 8 gauge brass wire and hangs on a sterling silver chain. Whether you are looking for a statement piece or prefer a more discreet form of weaponry, the Double Talon necklace has your back!</p><p> </p><p><strong>Measurements:&nbsp;pendant 2 1/2 ""L x 1/4 ""W,&nbsp;25"" L chain &nbsp;</strong></p>","SQ8740603","Metal","Brass","","","","","198.00","0.00","No","Unlimited","talon series","edgy elegance, long chain, party, fun, carved notches, high polish","0.8","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/53d9408de4b0ba14c21089f1/1406746806930/BBD_DOUBLEFANG.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/53d941cce4b006d75f3cedc0/1406747142971/IMG_0323.JPG"
"53dc2a06e4b0f52a5eb98bd8","53a0875a-620f-4960-841b-1f917021c495","PHYSICAL","archives","python-ring","Python Ring","<p class="""" style=""white-space:pre-wrap;"">The Python Ring is an evolved version of the Vine Ring. The texture given to the bronze wire is etched in an acid bath. With an array of styles that play well together, why settle on just one? Hint: the crossover ring is worn best on the middle finger for balance and stability.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material:&nbsp;bronze or sterling silver</strong></p>","SQ6434533","Style/Metal","Cross-over/Bronze","","","","","36.00","0.00","No","Unlimited","Rings, $50 and Under","acid-etched, sterling silver, bronze, Python","0.2","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/58e55a81be6594a155b588aa/1577799202090/PYT.SS.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5c602d00e79c703cac23972f/1585501318198/PYT.BR.CT.SS%3ABR.R.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5c602d007817f71b5be1c544/1585501318203/PYT.BR.CO.R.4.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5c602d019b747a28407a48ab/1585501318208/PYT.WA.BR.R.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5dd297616df07f49aa44b172/1585501318188/*pyt.ss.r%2Bcff.jpg"
"","72acd9e2-a866-4bfc-be93-fa0bdecdf7de","","","","","","SQ1077541","Style/Metal","Cross-tip/Bronze","","","","","36.00","0.00","No","Unlimited","","","0.2","6.0","6.0","6.0","",""
"","317093f5-a5e4-4383-872d-abcd0f10cdf2","","","","","","SQ3859890","Style/Metal","Wrap-around/Bronze","","","","","36.00","0.00","No","Unlimited","","","0.2","6.0","6.0","6.0","",""
"","79beafa1-a968-4e63-b27a-a63fd6285066","","","","","","SQ6894487","Style/Metal","Cross-over/Sterling Silver","","","","","98.00","0.00","No","Unlimited","","","0.2","6.0","6.0","6.0","",""
"","db795005-ce80-4df4-9965-8241f8aabde4","","","","","","SQ8586792","Style/Metal","Cross-tip/Sterling Silver","","","","","98.00","0.00","No","Unlimited","","","0.2","6.0","6.0","6.0","",""
"","5e6299c5-5674-4380-a20a-42936a0e79e4","","","","","","SQ3568843","Style/Metal","Wrap-around/Sterling Silver","","","","","98.00","0.00","No","Unlimited","","","0.2","6.0","6.0","6.0","",""
"5411d61ce4b0b50f7a009921","5f5a7692-4138-4824-80b8-8ca3d73b65dd","PHYSICAL","archives","t-pin-ring","T-Pin Ring","<p>The T-Pin ring is inspired by the simple tool we all know and love.&nbsp;Its simple design accentuates the natural structural lines of the finger. While being a great staple single ring,&nbsp;it also makes for a wonderful midi ring. The T-Pin ring is slightly adjustable, but we recommend requesting the size closest to your normal fit.&nbsp;</p><p><strong>Material:&nbsp;sterling silver, 14k gold-filled, 14k gold</strong></p>","SQ7041431","Metal","Sterling Silver","","","","","38.00","0.00","No","Unlimited","tpin series","midi ring, t-pin, gold, silver, oxidized, bronze, rings, simple, minimal, the new now, lines","0.1","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/55108b7ce4b0ce924f031d82/1515912677904/LA_TPIN2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/551098c7e4b017881a0056d7/1515912677906/LA_TPIN_PS+copy.jpg"
"","06e29d0c-a1ef-4d3b-a667-c844c21fc5cf","","","","","","SQ7538706","Metal","Oxidized Sterling Silver","","","","","38.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"","0c9a5901-e694-4584-844d-f3b98a0805c0","","","","","","SQ6012256","Metal","Gold-filled","","","","","38.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"","d9b44376-ee8c-445d-b6d4-6f0d9cd05e2a","","","","","","SQ8047181","Metal","14k Gold","","","","","135.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"5413413ae4b0ee57f83c1d7e","8de91518-59e2-4b61-91c7-362a6c83bc41","PHYSICAL","archives","bar-stud","Bar Stud","<p>The Silver Bar studs are a perfect option for a simple, mod earring with a little attitude. &nbsp;</p><p><strong>Material:&nbsp;bronze or sterling,&nbsp;sterling silver posts &amp; nuts</strong></p>","SQ6474165","Metal","Sterling Silver","","","","","42.00","0.00","No","Unlimited","urban sherpa, flatlands series","modern simple geometric shapes classic sterling silver daily-wear","0.1","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/54134145e4b0ee57f83c1dae/1515791172209/LA_SILVERBAREAR2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/552c33f5e4b0e4f3eee3449e/1515791172212/BD_ETERNITYSTUD_PS.jpg"
"","ef15888c-9126-43ca-a577-1b198f685565","","","","","","SQ8192174","Metal","Oxidized Bronze","","","","","42.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"","9f32a2c2-6aa4-45d5-9ccd-a958661f8f18","","","","","","SQ9107938","Metal","Bronze","","","","","42.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"546fdfffe4b0bee793c2ce64","cc8fb654-de16-4f36-940e-4a8df78a0d6b","PHYSICAL","archives","neu-boat-necklace","Neu Boat Necklace","<p>Neu Boat necklace is a tiny boat. The kind of boat you make in a dream.&nbsp;</p><p> </p><p><strong>Materials:&nbsp;sterling silver or bronze, black cotton cord</strong></p><p><strong>Measurements:&nbsp;1""L</strong></p>","SQ4646351","Metal","Sterling silver","","","","","115.00","0.00","No","Unlimited","urban sherpa, small objects","sterling silver nostalgic boat fun daily-wear unisex","0.2","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/546fe010e4b0ceb72e1e96ac/1416618001120/LA_BOATSS.jpg"
"","6fb46c1c-cade-4a6c-9ba3-b2c28fb7718a","","","","","","SQ1950474","Metal","Bronze","","","","","85.00","0.00","No","Unlimited","","","0.2","6.0","6.0","6.0","",""
"547e2cf1e4b08db18186342e","f424e8b5-f8f0-4983-8136-6b0bc416eed6","PHYSICAL","archives","medium-fortune-cookie-lace-army","Fortune Cookie","<p>Each fortune cookie is handmade with cone six porcelain. Pictures show styles available. Chain can be altered upon request. Choose from <em>Gold-filled chain, Sterling Silver Chain, Black Cotton Cord, or Brown Leather Cord</em>.&nbsp;Please include your preference under ""special notes"" during checkout.&nbsp;</p><p> </p><p><strong>Material:&nbsp;porcelain,&nbsp;gold-filled chain or sterling silver chain, black cotton cord or brown leather cord</strong></p><p><strong>Measurements:&nbsp;1""- 1.5""W</strong></p><p> </p>","SQ5144293","Finish","Gold Luster","Size","L","","","85.00","0.00","No","1","small objects, fortune cookie series, ceramic","ceramic jewelry, small objects, fun, playful, slab-formed","0.5","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/547e3984e4b074c679143e51/1461699501095/LA_NUDECOOKIE.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/56410beee4b08c9445a67fd0/1461699501099/fcslust1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/565bb805e4b0c377c46dc647/1461699501099/ceramic.fc.nkl.jpg"
"","e7ff14e9-7930-44bb-9db4-4e62c6df4f54","","","","","","SQ2475891","Finish","Silver Luster","Size","L","","","85.00","0.00","No","1","","","0.5","6.0","6.0","6.0","",""
"","392ed86e-ed1a-4502-ac93-0cfae2d0b5d1","","","","","","SQ6079682","Finish","Nude","Size","L","","","85.00","0.00","No","2","","","0.5","6.0","6.0","6.0","",""
"547e3b23e4b03d37576c3933","6b30370d-12ef-4960-865a-81b764608972","PHYSICAL","archives","secret-garden-malachite-ring-lace-army","Secret Garden Malachite Ring","<p>The Secret Garden Malachite ring packs a lot of punch. This power ring embraces its bright Malachite centerpiece with a detailed hand-etched floral design.&nbsp;</p><p> </p><p><strong>Materials: oxidized bronze,&nbsp;Malachite</strong></p>","SQ9774517","Size","5.5","","","","","145.00","123.25","Yes","1","","","0.5","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/547e3b28e4b03d37576c3957/1417558824746/LA_SGRmalachite1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/547e3b39e4b03d37576c39e2/1417558842876/LA_SGMALACHITEPS.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/547e3b31e4b03d37576c39b1/1417558839872/LA_SGRMALACHITE2.jpg"
"54876dcce4b0847f68b9318a","0a32d449-5a57-4b3f-99fc-2706be774d5c","PHYSICAL","archives","concrete-droplet-necklace-demure-de-rigueur","You Are Here Necklace","<p>Each You Are Here concrete pendant&nbsp;slightly differs by shape and its&nbsp;unique texture. The concrete mixture used to slab-form these shapes vary depending on the chosen aggregate added to the cement. The aggregates range from a&nbsp;powdery&nbsp;limestone for a ultra smooth finish&nbsp;to a finely ground sand for a light textured feel and speckled bursts of blue grain. These pieces are coated with a water-based epoxy sealant to protect from moisture and cracking. Then, finished with a clear&nbsp;acrylic spray mist.&nbsp;</p><p>Measurements:&nbsp;</p><ul><li>1"" x 1"" pendant</li><li>24"" gold-filled chain</li></ul><p>Materials:</p><ul><li>cement</li><li>sand</li><li>limestone</li></ul>","SQ6849101","","","","","","","48.00","40.80","Yes","1","concrete","concrete jewelry, slab-formed, one-of-a-kind, modern casual, everyday wear","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/54876ddbe4b00880c81ad5a4/1418161629167/DDR_DROPLETT.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/54876de5e4b00880c81ad5dc/1418161638368/DDR_DROPLETT2.jpg"
"548864d7e4b05019ab5cd508","730728fe-15c2-45d5-b236-ed6744c3d063","PHYSICAL","archives","little-shaker-necklace","Little Shaker Necklace","<p>Are you a finger-snapper, hand-clapper, foot-stomper? Take your percussive arsenal to the next level by adding the Little Shaker to your collection. This wee pendant packs a lot of punch, and you or the rhythm-lover in your life will enjoy shaking beats on the fly.</p><p> </p><p><strong>Materials:&nbsp;sterling silver,&nbsp;brass,&nbsp;sterling silver chain</strong></p><p><strong>Measurements:&nbsp;1/2"" diameter,&nbsp;24"" long chain</strong></p><p> </p><p> </p>","SQ1296329","","","","","","","120.00","0.00","No","2","small objects","miniature object instrument music-lover functional musical","0.2","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/548865ece4b0c7fbb9e1b69f/1426467884639/DDR_TAMBO1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/548864f9e4b00089fc0b8057/1426467884642/DDR_TAMBO2.jpg"
"54b31debe4b0c108166d361c","6c3b78ed-50bf-4307-b363-bb52c7f4f76d","PHYSICAL","archives","cubic-kiss-necklace","Cubic Kiss Necklace","<p>Each Cubic Kiss pendant slightly differs by shape and its unique texture. The finished piece has a mixture of smooth fine-ground limestone and texture from specks of blue sand grain. This piece is finished with a water-based epoxy sealant to protect from moisture and cracking, and lastly coated with a clear acrylic spray mist.&nbsp;</p><p> </p><p><strong>Materials:&nbsp;cement,&nbsp;sand,&nbsp;limestone, water-based epoxy</strong></p><p><strong>Measurements:&nbsp;1"" x 1/2"",&nbsp;16""&nbsp;sterling silver or gold-filled chain</strong></p>","SQ9360277","Color","Gray","","","","","45.00","0.00","No","Unlimited","concrete","concrete jewelry, mold-made, geometric, modern casual, everyday wear","0.3","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5608ed4ee4b09e2b0341d875/1449029720964/cbkss.nothp.body.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/54b32dd6e4b05a0789719de4/1421028823215/DDR_KISSINGCUBNKL2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/56089471e4b0afe8da42192f/1449029721024/DDR-CUBICKISS_PS.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5640f904e4b09d10c39c6cd6/1447098636116/cubkssgreygfch.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5640f8fde4b09d10c39c6c6e/1447098630590/cubkssblkgfch.jpg"
"","b563ae1d-4a60-4cf9-81ba-0bfd59108d41","","","","","","SQ4222739","Color","Black","","","","","45.00","0.00","No","Unlimited","","","0.3","6.0","6.0","6.0","",""
"","1c43130e-375e-42ab-a647-df94f354d90a","","","","","","SQ4986732","Color","Merle","","","","","45.00","0.00","No","Unlimited","","","0.3","6.0","6.0","6.0","",""
"54b5dfe0e4b0d16cf9ee73a4","b6beaf21-193a-4cf8-a575-70addc8e0c14","PHYSICAL","archives","entropic-honeycomb-ring","Entropic Honeycomb Ring","<p>The Entropic Honeycomb Ring completes the collection with style and grace. This compelling piece, gleaming in 24K gold leaf and crushed green glass,&nbsp;cannot help but to incite attention. Its brilliance transitions with ease from daily wear to the most special occasions. Classically glamorous and built-to-last,&nbsp;expect this piece to last from generation to generation.</p><p> </p><p><strong>Materials:&nbsp;bronze honeycomb base,&nbsp;sterling silver shank,&nbsp;24k gold leaf and crushed green glass set in resin</strong></p><p><strong>Measurements:&nbsp;1"" x 1/2""</strong></p>","SQ7381423","Orientation","Vertical","Size","7","","","125.00","0.00","No","1","entropic honeycomb series","resin jewelry, gold leaf, green glass, cocktail ring, modern casual, honeycomb, geometric","0.2","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/552c37d7e4b04da050132fec/1428961245377/BD_ENTROPICHORIZONTALRNG.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/54b5e417e4b076c29faa7360/1421206553489/BD_ENTROPICVERTRNG2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/54b5e8d2e4b0567044a6d0e6/1421207763400/PS_ENTROPICVERT.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/54b5dff3e4b069dab24ce44d/1421205492191/BD_ENTROPICVERTRING.jpg"
"","f2fe4797-62e0-4954-a229-695365eec433","","","","","","SQ2987871","Orientation","Vertical","Size","7.5","","","125.00","0.00","No","1","","","0.2","6.0","6.0","6.0","",""
"","5f5433a2-99e9-4534-a7c3-61117544260d","","","","","","SQ5884926","Orientation","Vertical","Size","8","","","125.00","0.00","No","1","","","0.2","6.0","6.0","6.0","",""
"","d934b4eb-6c0e-4a81-883c-5c224b141b1c","","","","","","SQ7646828","Orientation","Horizontal","Size","8","","","125.00","0.00","No","1","","","0.2","6.0","6.0","6.0","",""
"54d95409e4b079af934bd897","f835e3e6-aed9-467c-826f-859a9275386e","PHYSICAL","archives","fortune-cookie-ring","Fortune Cookie Ring","<p>The Fortune Cookie Ring is hand forged using an anti-clastic forming method. It holds a random assortment of forging marks, which are unique to each piece. It slides on buttery smooth and is available in high polish or oxidized sterling silver or brass.</p><p><strong>Materials:&nbsp;sterling silver or brass</strong></p>","SQ0318475","Metal","Brass","","","","","82.00","0.00","No","Unlimited","fortune cookie series","anti-clastic raised ring, modern casual, futuristic","0.1","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/553c727ae4b083ed4472dcf9/1515912295603/LA_PS_FCRNG.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a561a6a9140b79f61d2e5ab/1546926815747/FC.BR.RING.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a561a6a53450a0fe1bf414f/1515912295602/FC.BR.R1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5b6b94b803ce649020ee67d0/1533777082575/FC.OXY.R.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5b6b94b8562fa7f6152eca88/1533777086600/FC.OXY.R4.jpg"
"","5ccccd8b-a16f-4776-bc5f-87f8af2e1d62","","","","","","SQ9873110","Metal","Oxidized Brass","","","","","82.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"","1febc5d0-157b-4aa3-9966-1ba81e65e6a0","","","","","","SQ4490544","Metal","Sterling Silver","","","","","92.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"54d95c7ae4b013db7f641bce","a7bcc020-3bc0-4a50-84a1-16a08b51257b","PHYSICAL","archives","sdm4087ionv5lzm7bagvs5hgdb54yi","Entropic Honeycomb Chandelier","<p>A statement piece from the elegant Entropic Honeycomb Collection. These earrings promise to dazzle.&nbsp;</p><p> </p><p><strong>Materials: bronze body, 24k gold leaf and green glass set in resin, sterling silver wire earring hook</strong></p><p><strong>Measurements: &nbsp;1 1/2"" x 1 1/2""</strong></p>","SQ4417035","","","","","","","185.00","0.00","No","0","entropic honeycomb series","dangle earring, mixed-medium jewelry, gold-leaf, green glass, elegant, statement, geometric, honeycomb, resin jewelry","0.0","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/54d95c7ce4b013db7f641bcf/1423531141897/BD_entropicdangle1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5608ea31e4b07b88f3d9e932/1443424818099/entpchnycb.dangle.ear.jpg"
"5531c628e4b0c15a101e2203","78aa2c3d-7438-40ed-b008-b6f8f1756c0d","PHYSICAL","archives","tri-orbit-studs-demure-de-rigueur","Tri-Orbit Stud","<p>The Tri-Orbit Stud plays with gradient arcs that add dimension to a familiar shape,&nbsp;giving way to a more provocative design.</p><p> </p><p><strong>Materials:&nbsp;sterling silver.&nbsp;sterling silver posts &amp; nuts</strong></p><p><strong>Measurements:&nbsp;3/8""</strong></p>","SQ1335404","","","","","","","48.00","0.00","No","1","","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/555123b9e4b0b1995ca65fcb/1431380922030/DDR_TRISTUD.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5531c641e4b07fb5e045226a/1429325377785/DDR_SSTRISTUD_PS.jpg"
"553c7144e4b0bfb5914bae1e","44c5fe46-d0e4-4162-83ba-8bbe93e2ba89","PHYSICAL","archives","'-bombita-designs","Pyrite Diamond Ring","<p>This pyrite-filled diamond bezel setting lays sturdily upon a double-band, keeping it extra snug when worn. This ring can be thought of as a shield, for pyrite is known to protect from negative energies, emotional attack, and physical harm. It also enhances will power, and the ability to see behind facades to see what is real.</p><p> </p><p><strong>Materials:&nbsp;sterling silver,&nbsp;pyrite,&nbsp;resin</strong></p><p><strong>Measurements:&nbsp;1"" x 1""</strong></p>","SQ3584154","Size","CUSTOM","","","","","185.00","0.00","No","Unlimited","satellite series","crushed pyrite, cocktail ring, statement ring, bling","1.0","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/553c7174e4b0f714a50671ee/1430024565619/BD_PS_SATRNG.jpg"
